stepsToSolution,nodesExpanded,time
259,13078,0.804032564163208
722,56950,14.041774034500122
280,7317,0.6834635734558105
302,18184,1.3254363536834717
220,5414,0.28269243240356445
30,130,0.002517223358154297
431,38780,6.098996639251709
203,8255,0.6909704208374023
758,57862,15.278232336044312
381,15353,0.8928549289703369
429,16521,1.7174439430236816
583,21759,2.5481719970703125
273,14742,1.4380135536193848
469,22814,2.0411691665649414
571,40741,8.771539449691772
569,74251,15.590158700942993
612,77435,23.002033948898315
407,22765,4.905978202819824
453,30994,3.3138270378112793
296,12996,1.3199114799499512
628,87710,18.939738750457764
249,6158,0.26810574531555176
540,46109,10.467203140258789
136,3878,0.23574447631835938
210,6181,0.5966603755950928
215,5585,0.4396641254425049
194,6078,0.47422027587890625
587,26680,4.884361505508423
535,38129,7.194018840789795
465,31617,4.572984218597412
264,14328,0.9943423271179199
473,19713,2.746910572052002
327,15126,1.660118818283081
463,33830,6.504283666610718
609,32062,4.820200681686401
53,254,0.003740072250366211
457,30757,6.071853160858154
481,35163,6.151113748550415
295,14104,1.786491870880127
460,13838,0.6273581981658936
743,133108,31.366080284118652
667,64528,15.471111059188843
452,30984,2.566573143005371
475,17451,1.5277483463287354
377,16712,2.5128111839294434
136,2292,0.11086869239807129
67,202,0.004449367523193359
575,38286,9.01491117477417
323,10226,1.1314289569854736
294,10833,1.134866714477539
336,11995,1.2466144561767578
458,50464,7.072509288787842
807,68816,15.887099742889404
187,2187,0.11523175239562988
113,2085,0.04421257972717285
419,43597,7.800967693328857
425,22105,4.902194023132324
555,18151,3.097836494445801
110,2202,0.15062189102172852
205,13585,1.07000732421875
664,47031,13.795380592346191
553,42215,6.739136457443237
532,42349,6.576123952865601
797,80872,26.20620846748352
811,53297,22.532139778137207
101,1841,0.03665900230407715
195,3098,0.1657547950744629
699,37662,11.447823524475098
397,24219,3.58532452583313
451,19791,3.185235023498535
698,113909,22.517662286758423
205,10123,0.7815568447113037
134,3717,0.14099812507629395
462,25827,3.8329076766967773
394,33718,5.510546922683716
140,3470,0.217911958694458
264,14799,1.6195611953735352
363,21155,2.067702293395996
336,20928,2.844912528991699
456,37218,4.939899921417236
243,15283,1.3392152786254883
336,12003,0.7921004295349121
96,774,0.012066125869750977
331,13585,2.2096309661865234
171,6115,0.20215535163879395
207,13004,0.8763856887817383
77,1732,0.06174349784851074
528,14959,2.796095609664917
587,74172,13.723307609558105
709,74096,22.048721075057983
91,2285,0.10802817344665527
611,43366,4.063983678817749
244,8257,0.8454947471618652
867,71164,19.68344783782959
550,50066,12.094284772872925
183,6989,0.5119633674621582
764,54602,23.005005359649658
124,3253,0.12698912620544434
389,30964,5.982437372207642
799,68133,18.932901620864868
609,45166,9.651269674301147
732,32764,6.718961238861084
382,13655,1.4917633533477783
209,5784,0.40617990493774414
546,36121,5.471239328384399
279,12211,1.489793062210083
225,6467,0.6633732318878174
605,76899,11.8391695022583
145,2392,0.10649800300598145
708,25826,4.887227773666382
11,38,0.0006234645843505859
101,4105,0.22400736808776855
364,23044,4.151922225952148
289,20405,1.263232946395874
520,44870,5.963237285614014
454,35753,6.617649793624878
554,73662,9.865845441818237
797,40761,5.612276315689087
405,14499,2.023893117904663
306,7454,0.673154354095459
407,13411,2.5097265243530273
555,32428,5.67453932762146
551,55779,11.99850082397461
530,26298,4.893551349639893
516,18960,3.2578251361846924
34,158,0.0021915435791015625
1038,156070,29.44201898574829
510,34096,7.43313193321228
522,44959,10.618841171264648
189,6097,0.3056812286376953
373,18320,2.232893228530884
412,29448,6.22780704498291
709,47494,7.34557032585144
67,1194,0.01778435707092285
259,2365,0.2529919147491455
562,35551,4.089123964309692
260,15701,2.0539212226867676
511,6268,0.4886209964752197
459,39657,5.700634002685547
361,24735,3.831851005554199
733,70960,17.89740777015686
136,3811,0.16829156875610352
174,3183,0.1012110710144043
145,5232,0.4405086040496826
1030,66578,22.05712652206421
622,42864,10.613549709320068
122,7837,0.35654258728027344
92,1728,0.04550361633300781
606,63288,15.212856769561768
156,4903,0.31202054023742676
412,28722,4.431586980819702
525,14535,2.4052093029022217
400,33857,4.001690864562988
701,125390,28.500730991363525
640,41723,6.254170894622803
469,35577,5.864325046539307
528,26137,4.06682825088501
98,1434,0.05345749855041504
312,8922,0.35187602043151855
264,6363,0.4540085792541504
552,18930,3.7057464122772217
258,13759,1.3162505626678467
335,16635,1.7533307075500488
125,1316,0.03532981872558594
242,25286,1.8634302616119385
258,9419,0.7686750888824463
161,4236,0.2016899585723877
568,59364,6.627923250198364
103,950,0.01893329620361328
257,9508,1.3033947944641113
118,1891,0.06608867645263672
129,695,0.03844475746154785
395,18870,2.106598377227783
492,30959,6.173255443572998
297,21227,2.1655025482177734
730,46809,11.057147979736328
311,20119,1.7942814826965332
219,17639,1.8968875408172607
594,67388,17.013108730316162
174,8626,0.5160493850708008
455,40275,8.700506687164307
727,59863,12.445457935333252
187,4955,0.31566429138183594
657,40842,10.850203514099121
461,24230,4.471696138381958
313,13902,1.5156512260437012
114,1544,0.1284489631652832
344,25871,2.27327561378479
400,29143,4.330314636230469
285,2539,0.36606669425964355
572,23369,1.5118372440338135
611,25996,4.225527286529541
558,82609,10.309905052185059
350,24307,2.602541208267212
462,30491,3.240518808364868
408,16180,2.1595234870910645
510,25107,3.3040566444396973
95,2088,0.08412981033325195
113,1617,0.032800912857055664
165,2266,0.10669183731079102
514,34677,7.38067626953125
788,108681,33.204445600509644
699,42099,7.55980372428894
578,30015,5.513074636459351
656,30797,8.904903173446655
354,27970,1.6627047061920166
733,91098,26.420809268951416
263,2740,0.39016127586364746
460,31317,3.6605112552642822
123,1378,0.0879664421081543
297,17975,1.9277448654174805
360,11547,1.337597370147705
60,446,0.008353948593139648
318,13873,1.8570137023925781
222,8358,0.8126130104064941
199,4244,0.27942419052124023
453,40712,8.115873098373413
222,8524,0.812279224395752
483,16225,3.9552724361419678
399,21236,3.2539124488830566
417,16422,2.936087131500244
421,41136,7.567480802536011
218,5940,0.5869345664978027
713,44488,8.554023027420044
160,4478,0.2957944869995117
188,2109,0.27846407890319824
961,72097,22.91266632080078
188,12754,1.135533332824707
298,26604,2.5573413372039795
20,150,0.0017538070678710938
489,33400,3.6002769470214844
105,3385,0.11779952049255371
210,9831,0.9151253700256348
251,5782,0.6794741153717041
172,7806,0.5331707000732422
416,18248,1.1902873516082764
605,81476,17.770224571228027
719,81102,10.929675102233887
569,48074,8.309958219528198
547,49042,11.655604600906372
400,34948,3.8598992824554443
563,72306,12.653646469116211
44,238,0.002754688262939453
503,28357,6.854196548461914
167,4194,0.23853349685668945
502,27295,3.250713586807251
1035,122099,13.838062047958374
36,66,0.0012366771697998047
492,29325,3.292025566101074
321,14620,0.7802152633666992
342,25356,1.9997570514678955
553,59014,10.153606414794922
227,7595,0.36118531227111816
667,101424,20.70427393913269
264,15543,2.526742458343506
402,14742,1.9861342906951904
434,27483,4.391789197921753
746,99706,23.93968915939331
299,21007,1.5628442764282227
61,868,0.019016027450561523
73,657,0.013741493225097656
538,43331,10.081030130386353
463,56969,8.64055848121643
43,702,0.01783275604248047
571,98517,19.533600568771362
231,8358,0.4416773319244385
264,17511,1.840996503829956
209,8632,0.37825727462768555
206,8701,0.5436851978302002
632,62614,18.510648250579834
617,64494,14.279412508010864
724,43632,12.67357850074768
392,32742,6.150485992431641
321,27115,2.903087615966797
534,20513,5.181478261947632
256,9465,0.6344954967498779
443,41928,4.7537829875946045
432,22952,3.348076820373535
304,9876,1.1820027828216553
231,4579,0.360825777053833
171,3695,0.2370622158050537
488,18996,3.262298107147217
553,32479,7.805678129196167
310,10117,1.4598212242126465
713,72406,15.314755201339722
703,36712,4.293229818344116
556,78504,16.088578701019287
480,33545,5.4028167724609375
585,46147,8.186208724975586
476,21993,4.328902006149292
414,36870,5.547146320343018
118,2799,0.07664680480957031
452,25635,3.12369966506958
734,44688,8.0251944065094
414,17919,1.697993278503418
572,11676,1.489121913909912
358,17958,2.320155382156372
254,11835,0.9322566986083984
487,51039,8.847467422485352
413,12697,1.970508337020874
344,18949,3.5721969604492188
221,7747,0.47426629066467285
43,321,0.005078554153442383
560,27713,2.4970309734344482
336,15646,1.8625800609588623
454,24580,5.539725303649902
312,31547,2.395122528076172
230,4723,0.17336273193359375
97,2343,0.10526728630065918
255,5749,0.541262149810791
304,18651,1.391310214996338
455,32643,5.776362419128418
198,2993,0.19223260879516602
443,30780,3.481571674346924
183,5886,0.49895405769348145
240,7478,0.4173722267150879
395,48232,6.241114377975464
693,48800,12.880480527877808
350,25732,5.560946702957153
332,10041,0.6160526275634766
732,80112,17.344400882720947
751,72010,14.146336793899536
397,31883,3.274446964263916
562,37889,7.508172273635864
444,40892,4.044310092926025
376,13565,1.0366790294647217
375,19359,2.7314887046813965
570,57761,14.051761627197266
466,22159,1.7204453945159912
132,6891,0.6426727771759033
589,39865,5.928955316543579
778,107460,14.580345153808594
210,9030,0.9168989658355713
258,11485,0.9835314750671387
480,45275,8.68987512588501
233,11406,0.7498207092285156
261,13930,0.5432934761047363
502,43407,5.252342700958252
733,117539,25.2887544631958
446,19893,4.72833776473999
157,4684,0.3155996799468994
391,6867,0.9787881374359131
210,3767,0.4657106399536133
182,10535,1.080683708190918
248,7279,0.6245784759521484
460,13495,2.7503342628479004
388,48751,8.145609378814697
389,21408,2.765573263168335
519,44152,8.831212997436523
444,32343,4.696873664855957
401,44736,5.24751615524292
730,72410,12.679417133331299
120,2635,0.13087749481201172
641,38450,9.607775688171387
186,1513,0.08952045440673828
430,44959,5.692237615585327
438,41507,7.500361680984497
142,3415,0.13769125938415527
240,19497,1.0404078960418701
702,58157,15.60080337524414
473,36824,5.2413976192474365
359,25037,3.81009578704834
508,21465,4.670466423034668
564,60033,14.094476222991943
535,50631,6.049281597137451
742,47623,11.592526912689209
316,11262,0.5381925106048584
88,1433,0.06039261817932129
195,6613,0.31255006790161133
791,42469,5.606458425521851
653,32023,3.8761889934539795
464,52419,6.716941595077515
376,27908,3.8199870586395264
430,44254,4.301913499832153
389,29268,3.7700140476226807
502,20141,5.966758966445923
438,41495,4.338165283203125
167,6121,0.4664783477783203
78,323,0.005887031555175781
246,8083,0.2379446029663086
181,5971,0.2690253257751465
518,40141,6.854722738265991
366,24324,4.392699718475342
385,24622,3.26137113571167
389,16750,1.3448154926300049
392,15975,3.4893596172332764
190,9342,0.8310585021972656
17,56,0.0007240772247314453
65,981,0.017882585525512695
286,22130,1.391956090927124
118,1743,0.0870816707611084
327,6125,0.5416247844696045
444,40484,5.228944301605225
411,25778,5.002594947814941
498,33944,5.595317363739014
261,12455,0.8304789066314697
525,36923,8.29490041732788
261,9430,1.0135126113891602
568,31096,3.2482848167419434
230,13278,0.4362506866455078
981,60890,14.553463697433472
193,3634,0.14976000785827637
437,22402,3.0944509506225586
35,318,0.003317594528198242
287,14188,1.0840284824371338
256,8750,0.8150343894958496
387,18077,4.03920841217041
764,74887,16.806978225708008
417,24934,4.066070556640625
496,73877,8.555610656738281
908,119367,27.86116933822632
159,5244,0.2540602684020996
399,28322,3.160296678543091
193,6710,0.35014772415161133
417,24500,4.858115911483765
489,47160,8.353461503982544
957,46789,9.797024488449097
662,101752,25.939305067062378
396,24641,3.4585704803466797
309,6107,0.5435082912445068
613,23939,5.183503866195679
331,18495,1.8816144466400146
434,22244,3.4710285663604736
537,27276,4.860405206680298
45,99,0.0013344287872314453
206,9583,0.47460198402404785
424,34793,7.048086643218994
78,1133,0.03644061088562012
207,4733,0.5386066436767578
587,21355,5.16503381729126
814,65159,12.920217037200928
594,67768,7.177666664123535
463,26312,3.8739547729492188
299,14689,1.3194348812103271
534,50272,9.212411642074585
249,14735,1.5432825088500977
569,40934,6.898707151412964
500,45425,3.0600037574768066
288,22525,1.4484224319458008
387,16752,1.041368007659912
118,1863,0.04233098030090332
486,40952,7.479808330535889
211,6209,0.4439697265625
436,46776,5.746908664703369
713,48045,10.396496534347534
350,9985,1.0450162887573242
571,63408,15.940564632415771
568,38991,8.636408805847168
758,84927,19.989222049713135
400,25215,3.0507819652557373
290,15204,0.8271777629852295
332,37592,3.6691880226135254
172,3173,0.14527440071105957
302,11577,0.9462423324584961
712,52474,7.853791236877441
376,31148,3.411006450653076
513,51961,6.569700479507446
388,8641,0.49317407608032227
185,3746,0.09187126159667969
355,8842,1.3813650608062744
657,32289,7.314195394515991
644,49507,14.296621084213257
540,25497,5.4232017993927
343,15238,1.3421351909637451
58,343,0.0036923885345458984
196,7446,0.5174713134765625
245,14839,1.3983054161071777
232,18070,1.6110734939575195
742,133168,27.092599153518677
504,37761,5.563185930252075
523,63987,19.239686489105225
526,30308,7.3826210498809814
533,39823,6.800201416015625
524,52452,7.291219711303711
805,30966,3.26914644241333
616,78368,18.194954872131348
226,4985,0.16497802734375
414,12820,1.426624059677124
503,46435,11.80569076538086
428,33579,4.277384996414185
487,28261,4.679670095443726
799,70319,15.273588180541992
502,39789,5.873889446258545
273,16934,2.0804314613342285
372,8435,1.108619213104248
525,26579,4.184797525405884
170,3373,0.11421322822570801
445,19628,3.0429017543792725
599,41255,6.859635591506958
381,28442,2.3019285202026367
223,8206,0.5808835029602051
675,65641,13.268928527832031
529,84852,8.902561664581299
260,9438,0.7939417362213135
526,40814,6.528883457183838
595,47606,7.610437870025635
137,2473,0.14011096954345703
575,47368,8.912971496582031
652,57700,12.190740585327148
685,34891,7.09258246421814
614,56172,9.06930947303772
808,81088,21.90145230293274
472,27817,2.8049426078796387
503,33864,6.066465377807617
707,56864,12.16343379020691
263,15492,1.0087292194366455
340,18015,1.5329833030700684
214,6996,0.3494105339050293
99,1268,0.04652094841003418
101,5059,0.1262500286102295
227,8641,0.8634099960327148
100,3362,0.11177444458007812
675,22754,4.709110975265503
427,29007,3.505391836166382
37,172,0.002744913101196289
447,31834,5.640867233276367
394,37349,3.2263147830963135
534,51846,12.177995204925537
267,5303,0.347395658493042
292,36637,5.120043754577637
370,35735,2.628007650375366
221,3980,0.22084426879882812
601,67819,8.283426761627197
411,27958,7.0474464893341064
839,69714,12.764179944992065
718,84365,25.07561182975769
383,21606,2.6788337230682373
378,19692,2.111048698425293
181,4330,0.19933366775512695
444,62003,6.958234071731567
473,40600,8.268909454345703
730,65636,15.709307432174683
389,15108,1.3992695808410645
207,3905,0.2674691677093506
292,11305,0.9862403869628906
510,26904,4.725562810897827
425,23716,2.825634241104126
171,6467,0.45757627487182617
306,12894,1.0682346820831299
24,79,0.0011682510375976562
134,1491,0.06889009475708008
385,17733,2.705470085144043
158,4062,0.09419035911560059
353,16466,3.2803940773010254
338,24014,2.180166006088257
78,1500,0.03649449348449707
396,21635,2.7660372257232666
213,4181,0.29802513122558594
677,79839,19.03379249572754
396,31535,4.012989521026611
385,27275,3.5868563652038574
270,5005,0.28945374488830566
675,111820,30.234779357910156
338,17521,2.879483461380005
435,14754,1.277747631072998
237,9806,0.6954135894775391
233,20234,1.6966502666473389
330,3957,0.44175028800964355
816,32264,6.154100179672241
36,93,0.0012507438659667969
896,139606,39.29373502731323
77,1552,0.08352851867675781
324,10532,1.1748638153076172
445,17303,1.848076343536377
252,10325,0.7894077301025391
733,99039,10.642657041549683
611,44189,9.413714408874512
395,44196,7.079346418380737
251,9882,0.5370240211486816
156,1068,0.045728206634521484
556,52637,10.016788482666016
483,15780,2.1371331214904785
701,56605,8.13178300857544
454,52753,5.315112113952637
607,50052,8.873669862747192
410,17513,1.9759228229522705
310,29832,4.142444372177124
542,81850,13.64087700843811
472,46053,3.46004581451416
779,35960,5.263596296310425
392,22550,2.0685958862304688
477,22816,2.450216054916382
414,39941,9.118201494216919
471,26884,4.648740530014038
571,65783,15.153357982635498
167,5964,0.29566478729248047
544,38731,6.366706609725952
330,13865,1.5539295673370361
139,3789,0.19565129280090332
267,24968,2.9321610927581787
865,56116,18.427271604537964
727,57576,11.597717523574829
118,2924,0.153428316116333
340,11940,1.702282428741455
229,8988,0.8670628070831299
208,10215,0.6376698017120361
284,17054,1.2805774211883545
240,13885,1.241917610168457
380,16143,2.553600788116455
149,4401,0.4071683883666992
710,45000,6.963582515716553
19,103,0.0015413761138916016
526,47600,8.421027660369873
404,19653,2.5713090896606445
102,2190,0.08996772766113281
276,15751,1.8712751865386963
295,11512,1.170785903930664
210,9309,0.8428804874420166
448,41789,4.778160810470581
570,52278,12.89577031135559
482,10056,0.953700065612793
262,3002,0.08659768104553223
580,35761,6.459672212600708
493,37186,7.3202338218688965
700,69887,16.65159034729004
352,17169,1.833967685699463
46,295,0.004307270050048828
172,7961,0.26975488662719727
288,16414,1.050938606262207
354,31896,2.3861773014068604
630,40583,4.92603325843811
307,18009,2.1795926094055176
189,3948,0.3954601287841797
480,27122,8.219122886657715
193,6502,0.2704436779022217
710,49737,12.824448585510254
555,48456,10.404203653335571
367,15486,2.1554923057556152
538,53687,9.474595546722412
140,1068,0.0283658504486084
254,10068,0.8321778774261475
196,6321,0.5346922874450684
411,21541,3.166578531265259
549,79819,11.964051008224487
721,33875,10.483835458755493
531,40985,6.494734525680542
215,6323,0.3341813087463379
414,30550,4.345802068710327
377,23303,3.2525384426116943
19,36,0.0002498626708984375
790,102668,27.95637798309326
380,31240,3.1219425201416016
928,123474,16.807148456573486
543,33224,9.606875896453857
63,571,0.014867544174194336
556,33937,4.549092531204224
248,11879,0.8284525871276855
226,2590,0.29546546936035156
989,48712,8.385133266448975
380,16432,1.9100630283355713
233,7856,0.7937839031219482
720,25770,3.8467166423797607
407,11722,0.9495203495025635
511,60206,13.126463174819946
54,1097,0.036432504653930664
76,398,0.0203855037689209
626,49767,6.852193117141724
564,54929,7.121688604354858
228,9352,0.7775356769561768
310,12004,0.9103879928588867
471,27616,4.361526250839233
489,37161,4.130322456359863
472,27644,3.6706979274749756
502,75211,15.799022436141968
495,54542,4.324087142944336
621,56860,7.8402862548828125
351,22357,1.4599130153656006
50,611,0.008469104766845703
542,35401,5.808094501495361
330,24419,3.3352386951446533
351,22488,2.4419617652893066
427,6828,0.6792440414428711
415,42542,5.197883367538452
121,4114,0.08936762809753418
451,16473,3.4598276615142822
465,29410,5.233721733093262
417,46007,10.098969459533691
280,16003,1.2880899906158447
401,28012,3.2580573558807373
136,5035,0.2338721752166748
601,77991,11.887855052947998
338,12689,2.75812029838562
522,32986,3.9302425384521484
812,93987,16.286171197891235
339,11651,1.3180263042449951
543,30266,3.1771976947784424
330,14584,1.8241536617279053
387,14987,1.8538663387298584
406,27588,3.9105756282806396
502,61706,3.97227144241333
204,4832,0.2628161907196045
517,43535,5.432523250579834
207,7818,0.3612534999847412
252,19663,1.4991700649261475
251,8566,0.8062944412231445
245,8462,1.1191658973693848
498,35913,2.8469138145446777
638,49941,6.251696586608887
175,2076,0.09258222579956055
214,4198,0.139725923538208
353,26741,3.7183985710144043
374,19246,2.0011754035949707
687,64687,13.995040893554688
464,61036,6.3743956089019775
426,21153,2.1032354831695557
