stepsToSolution,nodesExpanded,time
2589,873812,288.30167269706726
1812,368794,80.17408490180969
1806,460317,108.2074842453003
289,10401,0.3152494430541992
739,111878,17.112096786499023
252,11378,0.4152095317840576
1006,60533,7.3998494148254395
1585,128862,9.763434886932373
2962,344604,61.27522039413452
2058,513795,126.87357902526855
1898,193455,14.539623737335205
1838,441178,150.37854623794556
664,63082,4.663427829742432
675,162782,25.36250638961792
1280,236466,49.28125309944153
903,59507,3.8406341075897217
672,45167,5.6719138622283936
1176,70292,7.038798809051514
420,20282,0.9290668964385986
135,2801,0.07854747772216797
2058,160201,20.590431690216064
2445,521156,84.44211149215698
1009,260939,76.28852248191833
874,37199,3.7074995040893555
1295,228905,45.42339587211609
1081,300678,58.35161900520325
391,47158,2.849419116973877
845,66087,4.832519292831421
135,12021,0.6840896606445312
657,32443,1.5845301151275635
