stepsToSolution,nodesExpanded,time
510,183688,18.717373847961426
722,255370,27.013492584228516
841,246522,22.284788370132446
401,120692,9.040562868118286
156,42375,2.8589508533477783
685,149139,11.292211294174194
660,211245,18.393543481826782
704,258826,28.696205139160156
345,142901,18.620123863220215
241,46924,3.512722969055176
551,194809,24.66994833946228
252,27790,0.8916280269622803
531,96730,6.2142651081085205
361,149575,13.230344295501709
579,220675,20.005627632141113
230,49358,3.2243480682373047
160,15165,0.49600934982299805
172,21705,0.9235682487487793
544,184878,16.31020760536194
757,240303,25.99531602859497
710,170098,13.39003872871399
461,72390,4.1363584995269775
566,145843,12.962165355682373
140,52032,4.177824258804321
412,161272,22.12840175628662
168,31090,2.1140542030334473
477,100742,6.224346876144409
336,138169,17.78895926475525
523,157060,15.116679668426514
521,214243,28.026241540908813
81,9631,0.3063316345214844
651,226101,18.495928525924683
505,218985,24.904768228530884
441,168865,17.84939980506897
568,229932,22.729047298431396
270,125397,13.437212467193604
478,164887,22.90685534477234
808,257914,23.36661410331726
433,233746,29.423001289367676
423,160940,26.61056876182556
274,97434,12.169180393218994
704,196991,18.561766624450684
462,193871,22.436721801757812
229,44063,2.7910685539245605
335,238954,36.24877858161926
360,155166,16.652639150619507
692,239276,29.72573208808899
337,72131,3.871750593185425
383,215280,33.18213391304016
448,164158,18.877928972244263
209,31981,1.185035228729248
217,84999,6.89203405380249
168,35883,2.0148963928222656
529,93374,5.818829298019409
178,46022,4.826424837112427
285,100962,13.598405361175537
335,81089,5.463111162185669
293,145633,22.09125590324402
336,173779,19.714497566223145
335,135768,20.55231261253357
593,246090,29.23140859603882
580,182681,21.780624866485596
708,126219,9.587913990020752
330,61252,2.9697318077087402
300,116891,19.53168797492981
193,37281,3.1531124114990234
422,123653,13.779994487762451
387,155364,22.00728487968445
551,252962,24.539386749267578
511,150685,11.21066665649414
357,117086,11.183883666992188
62,3648,0.09873199462890625
598,136234,11.717321872711182
585,256023,34.351154088974
328,112972,16.774787664413452
475,132758,14.138294219970703
575,231402,30.53179144859314
140,31070,2.1984753608703613
467,136872,18.609708070755005
126,20976,1.4509751796722412
435,153503,19.599422931671143
315,100902,7.21767520904541
304,134054,19.654097318649292
262,68693,6.862401485443115
647,205999,21.499690532684326
887,249270,22.54988956451416
472,165009,22.351868391036987
449,196849,20.850162029266357
440,121296,9.448376893997192
187,83203,13.880526304244995
324,98771,10.725755453109741
548,197863,29.681392431259155
1067,210194,20.103364944458008
159,51484,4.837006568908691
396,32490,1.18363356590271
447,199794,25.24674654006958
414,105152,8.86356782913208
564,140222,11.146068811416626
302,69868,6.232551336288452
171,25797,1.2860233783721924
269,225244,29.967300415039062
611,248948,27.27416682243347
172,67057,6.455766677856445
499,146011,11.132290840148926
442,132639,14.041430711746216
484,163786,18.237240314483643
305,116681,12.1973295211792
787,259653,24.34390139579773
514,230411,26.31509041786194
786,234233,19.464625120162964
354,124412,11.918166160583496
249,96183,8.593399047851562
493,211385,26.73326539993286
177,35052,2.032442808151245
305,139593,19.174785137176514
76,17804,1.138117790222168
139,25934,1.897197961807251
331,111667,13.018121242523193
573,255733,26.90212392807007
782,235241,23.868660926818848
193,54199,5.434300899505615
226,69416,8.933589935302734
435,144670,19.41648578643799
219,63384,6.1874566078186035
577,194833,16.700196504592896
544,154312,14.792317628860474
94,19052,1.3921172618865967
64,1774,0.01961350440979004
396,229029,26.277801275253296
162,9952,0.13486766815185547
619,169740,16.239927768707275
372,153922,16.49439001083374
235,60285,5.556893587112427
295,96340,8.491101741790771
445,166284,19.40324568748474
143,28181,1.7227346897125244
767,194002,17.15324640274048
609,236644,29.200846195220947
237,38183,2.165727138519287
297,113617,15.233104467391968
410,239341,31.367103338241577
695,250914,25.16828441619873
